PERMNO,date,TICKER,PERMCO,RET,dateff,mktrf,smb,hml,rf,umd
89393,8/29/2014,NFLX,43145,0.129921,,,,,,
89393,9/30/2014,NFLX,43145,-0.055397,,,,,,
89393,10/31/2014,NFLX,43145,-0.129461,,,,,,
89393,11/28/2014,NFLX,43145,-0.117575,,,,,,
89393,12/31/2014,NFLX,43145,-0.014369,,,,,,
89393,1/30/2015,NFLX,43145,0.293288,,,,,,
89393,2/27/2015,NFLX,43145,0.074943,,,,,,
89393,3/31/2015,NFLX,43145,-0.122592,,,,,,
89393,4/30/2015,NFLX,43145,0.335525,,,,,,
89393,5/29/2015,NFLX,43145,0.121402,,,,,,
89393,6/30/2015,NFLX,43145,0.052687,,,,,,
89393,7/31/2015,NFLX,43145,0.218026,,,,,,
89393,8/31/2015,NFLX,43145,0.006299,,,,,,
89393,9/30/2015,NFLX,43145,-0.102321,,,,,,
89393,10/30/2015,NFLX,43145,0.049584,,,,,,
89393,11/30/2015,NFLX,43145,0.137941,,,,,,
89393,12/31/2015,NFLX,43145,-0.07257,,,,,,
89393,1/29/2016,NFLX,43145,-0.197062,,,,,,
89393,2/29/2016,NFLX,43145,0.017095,,,,,,
89393,3/31/2016,NFLX,43145,0.094422,,,,,,
89393,4/29/2016,NFLX,43145,-0.119339,,,,,,
89393,5/31/2016,NFLX,43145,0.139287,,,,,,
89393,6/30/2016,NFLX,43145,-0.108121,,,,,,
89393,7/29/2016,NFLX,43145,-0.002514,,,,,,
89393,8/31/2016,NFLX,43145,0.067945,,,,,,
89393,9/30/2016,NFLX,43145,0.011288,,,,,,
89393,10/31/2016,NFLX,43145,0.267073,,,,,,
89393,11/30/2016,NFLX,43145,-0.063026,,,,,,
89393,12/30/2016,NFLX,43145,0.05812,,,,,,
89393,1/31/2017,NFLX,43145,0.136591,,,,,,
89393,2/28/2017,NFLX,43145,0.010092,,,,,,
89393,3/31/2017,NFLX,43145,0.039963,,,,,,
89393,4/28/2017,NFLX,43145,0.0297,,,,,,
89393,5/31/2017,NFLX,43145,0.071419,,,,,,
89393,6/30/2017,NFLX,43145,-0.083768,,,,,,
89393,7/31/2017,NFLX,43145,0.215849,,,,,,
89393,8/31/2017,NFLX,43145,-0.038258,,,,,,
89393,9/29/2017,NFLX,43145,0.038006,,,,,,
89393,10/31/2017,NFLX,43145,0.083154,,,,,,
89393,11/30/2017,NFLX,43145,-0.045054,,,,,,
89393,12/29/2017,NFLX,43145,0.02335,,,,,,
89393,1/31/2018,NFLX,43145,0.408106,,,,,,
89393,2/28/2018,NFLX,43145,0.077987,,,,,,
89393,3/29/2018,NFLX,43145,0.013625,,,,,,
89393,4/30/2018,NFLX,43145,0.057931,,,,,,
89393,5/31/2018,NFLX,43145,0.125264,,,,,,
89393,6/29/2018,NFLX,43145,0.113282,,,,,,
89393,7/31/2018,NFLX,43145,-0.137905,,,,,,
89393,8/31/2018,NFLX,43145,0.089584,,,,,,
89393,9/28/2018,NFLX,43145,0.017542,,,,,,
89393,10/31/2018,NFLX,43145,-0.193382,,,,,,
89393,11/30/2018,NFLX,43145,-0.051859,,,,,,
89393,12/31/2018,NFLX,43145,-0.064551,,,,,,
89393,1/31/2019,NFLX,43145,0.2684,,,,,,
89393,2/28/2019,NFLX,43145,0.054786,,,,,,
89393,3/29/2019,NFLX,43145,-0.0043,,,,,,
89393,4/30/2019,NFLX,43145,0.039208,,,,,,
89393,5/31/2019,NFLX,43145,-0.073568,,,,,,
89393,6/28/2019,NFLX,43145,0.07003,,,,,,
89393,7/31/2019,NFLX,43145,-0.120685,,,,,,
89393,8/30/2019,NFLX,43145,-0.090529,,,,,,
89393,9/30/2019,NFLX,43145,-0.088953,,,,,,
89393,10/31/2019,NFLX,43145,0.073948,,,,,,
89393,11/29/2019,NFLX,43145,0.094812,,,,,,
89393,12/31/2019,NFLX,43145,0.028316,,,,,,
89393,1/31/2020,NFLX,43145,0.066508,,,,,,
89393,2/28/2020,NFLX,43145,0.069373,,,,,,
89393,3/31/2020,NFLX,43145,0.017532,,,,,,
89393,4/30/2020,NFLX,43145,0.118109,,,,,,
89393,5/29/2020,NFLX,43145,-0.000286,,,,,,
89393,6/30/2020,NFLX,43145,0.084126,,,,,,
89393,7/31/2020,NFLX,43145,0.074367,,,,,,
89393,8/31/2020,NFLX,43145,0.083211,,,,,,
89393,9/30/2020,NFLX,43145,-0.055763,,,,,,
89393,10/30/2020,NFLX,43145,-0.048577,,,,,,
89393,11/30/2020,NFLX,43145,0.031446,,,,,,
89393,12/31/2020,NFLX,43145,0.101956,,,,,,
89393,1/29/2021,NFLX,43145,-0.015424,,,,,,
89393,2/26/2021,NFLX,43145,0.012134,,,,,,
89393,3/31/2021,NFLX,43145,-0.031901,,,,,,
89393,4/30/2021,NFLX,43145,-0.0157,,,,,,
89393,5/28/2021,NFLX,43145,-0.020761,,,,,,
89393,6/30/2021,NFLX,43145,0.050516,,,,,,
89393,7/30/2021,NFLX,43145,-0.020144,,,,,,
89393,8/31/2021,NFLX,43145,0.099735,,,,,,
89393,9/30/2021,NFLX,43145,0.072296,,,,,,
89393,10/29/2021,NFLX,43145,0.131025,,,,,,
89393,11/30/2021,NFLX,43145,-0.070128,,,,,,
89393,12/31/2021,NFLX,43145,-0.061474,,,,,,
89393,1/31/2022,NFLX,43145,-0.290983,,,,,,
89393,2/28/2022,NFLX,43145,-0.076368,,,,,,
89393,3/31/2022,NFLX,43145,-0.050517,,,,,,
89393,4/29/2022,NFLX,43145,-0.491818,,,,,,
89393,5/31/2022,NFLX,43145,0.037193,,,,,,
89393,6/30/2022,NFLX,43145,-0.114313,,,,,,
89393,7/29/2022,NFLX,43145,0.286098,,,,,,
89393,8/31/2022,NFLX,43145,-0.005958,,,,,,
89393,9/30/2022,NFLX,43145,0.05314,,,,,,
89393,10/31/2022,NFLX,43145,0.239721,,,,,,
89393,11/30/2022,NFLX,43145,0.046766,,,,,,
89393,12/30/2022,NFLX,43145,-0.034857,,,,,,
89393,1/31/2023,NFLX,43145,0.200013,,,,,,
89393,2/28/2023,NFLX,43145,-0.089668,,,,,,
89393,3/31/2023,NFLX,43145,0.072486,,,,,,
89393,4/28/2023,NFLX,43145,-0.04501,,,,,,
89393,5/31/2023,NFLX,43145,0.197921,,,,,,
89393,6/30/2023,NFLX,43145,0.114516,,,,,,
89393,7/31/2023,NFLX,43145,-0.003451,,,,,,
89393,8/31/2023,NFLX,43145,-0.012051,,,,,,
89393,9/29/2023,NFLX,43145,-0.129312,,,,,,
89393,10/31/2023,NFLX,43145,0.090281,,,,,,
89393,11/30/2023,NFLX,43145,0.151279,,,,,,
89393,12/29/2023,NFLX,43145,0.027238,,,,,,
78405,12/31/2003,RCI,26164,0.058796,,,,,,
78405,1/30/2004,RCI,26164,0.167273,,,,,,
78405,2/27/2004,RCI,26164,-0.023884,,,,,,
78405,3/31/2004,RCI,26164,-0.005851,,,,,,
78405,4/30/2004,RCI,26164,-0.078117,,,,,,
78405,5/28/2004,RCI,26164,0.112014,,,,,,
78405,6/30/2004,RCI,26164,-0.051854,,,,,,
78405,7/30/2004,RCI,26164,-0.009928,,,,,,
78405,8/31/2004,RCI,26164,-0.009471,,,,,,
78405,9/30/2004,RCI,26164,0.13667,,,,,,
78405,10/29/2004,RCI,26164,0.14003,,,,,,
78405,11/30/2004,RCI,26164,0.048177,,,,,,
78405,12/31/2004,RCI,26164,0.084547,,,,,,
78405,1/31/2005,RCI,26164,0.024092,,,,,,
78405,2/28/2005,RCI,26164,0.011202,,,,,,
78405,3/31/2005,RCI,26164,0.005908,,,,,,
78405,4/29/2005,RCI,26164,0.0558,,,,,,
78405,5/31/2005,RCI,26164,0.05459,,,,,,
78405,6/30/2005,RCI,26164,0.085405,,,,,,
78405,7/29/2005,RCI,26164,0.123175,,,,,,
78405,8/31/2005,RCI,26164,0.005416,,,,,,
78405,9/30/2005,RCI,26164,0.062483,,,,,,
78405,10/31/2005,RCI,26164,0.002028,,,,,,
78405,11/30/2005,RCI,26164,-0.033392,,,,,,
78405,12/30/2005,RCI,26164,0.1077,,,,,,
78405,1/31/2006,RCI,26164,0.044487,,,,,,
78405,2/28/2006,RCI,26164,-0.093113,,,,,,
78405,3/31/2006,RCI,26164,-0.046965,,,,,,
78405,4/28/2006,RCI,26164,0.111927,,,,,,
78405,5/31/2006,RCI,26164,-0.016266,,,,,,
78405,6/30/2006,RCI,26164,-0.030283,,,,,,
78405,7/31/2006,RCI,26164,0.056931,,,,,,
78405,8/31/2006,RCI,26164,0.207494,,,,,,
78405,9/29/2006,RCI,26164,0.064197,,,,,,
78405,10/31/2006,RCI,26164,0.090213,,,,,,
78405,11/30/2006,RCI,26164,0.023236,,,,,,
78405,12/29/2006,RCI,26164,-0.025166,,,,,,
78405,1/31/2007,RCI,26164,0.038591,,,,,,
78405,2/28/2007,RCI,26164,0.054927,,,,,,
78405,3/30/2007,RCI,26164,0.004415,,,,,,
78405,4/30/2007,RCI,26164,0.164835,,,,,,
78405,5/31/2007,RCI,26164,0.087264,,,,,,
78405,6/29/2007,RCI,26164,0.026944,,,,,,
78405,7/31/2007,RCI,26164,0.065898,,,,,,
78405,8/31/2007,RCI,26164,-0.000221,,,,,,
78405,9/28/2007,RCI,26164,0.008136,,,,,,
78405,10/31/2007,RCI,26164,0.119262,,,,,,
78405,11/30/2007,RCI,26164,-0.178571,,,,,,
78405,12/31/2007,RCI,26164,0.083956,,,,,,
78405,1/31/2008,RCI,26164,-0.15337,,,,,,
78405,2/29/2008,RCI,26164,0.032629,,,,,,
78405,3/31/2008,RCI,26164,-0.085602,,,,,,
78405,4/30/2008,RCI,26164,0.242205,,,,,,
78405,5/30/2008,RCI,26164,-0.008132,,,,,,
78405,6/30/2008,RCI,26164,-0.121563,,,,,,
78405,7/31/2008,RCI,26164,-0.123383,,,,,,
78405,8/29/2008,RCI,26164,0.074619,,,,,,
78405,9/30/2008,RCI,26164,-0.08126,,,,,,
78405,10/31/2008,RCI,26164,-0.12485,,,,,,
78405,11/28/2008,RCI,26164,-0.062284,,,,,,
78405,12/31/2008,RCI,26164,0.110783,,,,,,
78405,1/30/2009,RCI,26164,-0.06383,,,,,,
78405,2/27/2009,RCI,26164,-0.166903,,,,,,
78405,3/31/2009,RCI,26164,-0.017265,,,,,,
78405,4/30/2009,RCI,26164,0.076654,,,,,,
78405,5/29/2009,RCI,26164,0.224543,,,,,,
78405,6/30/2009,RCI,26164,-0.137353,,,,,,
78405,7/31/2009,RCI,26164,0.081165,,,,,,
78405,8/31/2009,RCI,26164,-0.011135,,,,,,
78405,9/30/2009,RCI,26164,0.03389,,,,,,
78405,10/30/2009,RCI,26164,0.038298,,,,,,
78405,11/30/2009,RCI,26164,0.042879,,,,,,
78405,12/31/2009,RCI,26164,0.024455,,,,,,
78405,1/29/2010,RCI,26164,0.008387,,,,,,
78405,2/26/2010,RCI,26164,0.056622,,,,,,
78405,3/31/2010,RCI,26164,0.042646,,,,,,
78405,4/30/2010,RCI,26164,0.043364,,,,,,
78405,5/28/2010,RCI,26164,-0.035587,,,,,,
78405,6/30/2010,RCI,26164,-0.03732,,,,,,
78405,7/30/2010,RCI,26164,0.059829,,,,,,
78405,8/31/2010,RCI,26164,0.002592,,,,,,
78405,9/30/2010,RCI,26164,0.084137,,,,,,
78405,10/29/2010,RCI,26164,-0.026182,,,,,,
78405,11/30/2010,RCI,26164,-0.019568,,,,,,
78405,12/31/2010,RCI,26164,-0.022304,,,,,,
78405,1/31/2011,RCI,26164,0.008374,,,,,,
78405,2/28/2011,RCI,26164,0.010882,,,,,,
78405,3/31/2011,RCI,26164,0.0414,,,,,,
78405,4/29/2011,RCI,26164,0.039286,,,,,,
78405,5/31/2011,RCI,26164,0.010838,,,,,,
78405,6/30/2011,RCI,26164,0.04294,,,,,,
78405,7/29/2011,RCI,26164,-0.034413,,,,,,
78405,8/31/2011,RCI,26164,0.01913,,,,,,
78405,9/30/2011,RCI,26164,-0.111193,,,,,,
78405,10/31/2011,RCI,26164,0.062555,,,,,,
78405,11/30/2011,RCI,26164,0.018707,,,,,,
78405,12/30/2011,RCI,26164,0.049336,,,,,,
78405,1/31/2012,RCI,26164,-0.001558,,,,,,
78405,2/29/2012,RCI,26164,-0.003901,,,,,,
78405,3/30/2012,RCI,26164,0.046964,,,,,,
78405,4/30/2012,RCI,26164,-0.059698,,,,,,
78405,5/31/2012,RCI,26164,-0.0809,,,,,,
78405,6/29/2012,RCI,26164,0.066562,,,,,,
78405,7/31/2012,RCI,26164,0.08285,,,,,,
78405,8/31/2012,RCI,26164,0.030094,,,,,,
78405,9/28/2012,RCI,26164,0.010282,,,,,,
78405,10/31/2012,RCI,26164,0.087129,,,,,,
78405,11/30/2012,RCI,26164,0.005692,,,,,,
78405,12/31/2012,RCI,26164,0.039626,,,,,,
78405,1/31/2013,RCI,26164,0.021309,,,,,,
78405,2/28/2013,RCI,26164,0.02151,,,,,,
78405,3/28/2013,RCI,26164,0.084096,,,,,,
78405,4/30/2013,RCI,26164,-0.033882,,,,,,
78405,5/31/2013,RCI,26164,-0.081492,,,,,,
78405,6/28/2013,RCI,26164,-0.125441,,,,,,
78405,7/31/2013,RCI,26164,0.018877,,,,,,
78405,8/30/2013,RCI,26164,-0.008513,,,,,,
78405,9/30/2013,RCI,26164,0.096713,,,,,,
78405,10/31/2013,RCI,26164,0.055801,,,,,,
78405,11/29/2013,RCI,26164,-0.012772,,,,,,
78405,12/31/2013,RCI,26164,0.018497,,,,,,
78405,1/31/2014,RCI,26164,-0.070939,,,,,,
78405,2/28/2014,RCI,26164,-0.080162,,,,,,
78405,3/31/2014,RCI,26164,0.082279,,,,,,
78405,4/30/2014,RCI,26164,-0.041506,,,,,,
78405,5/30/2014,RCI,26164,0.018379,,,,,,
78405,6/30/2014,RCI,26164,0.005424,,,,,,
78405,7/31/2014,RCI,26164,-0.030062,,,,,,
78405,8/29/2014,RCI,26164,0.044826,,,,,,
78405,9/30/2014,RCI,26164,-0.072416,,,,,,
78405,10/31/2014,RCI,26164,0.006147,,,,,,
78405,11/28/2014,RCI,26164,0.068792,,,,,,
78405,12/31/2014,RCI,26164,-0.024364,,,,,,
78405,1/30/2015,RCI,26164,-0.083119,,,,,,
78405,2/27/2015,RCI,26164,-0.006736,,,,,,
78405,3/31/2015,RCI,26164,-0.043144,,,,,,
78405,4/30/2015,RCI,26164,0.066607,,,,,,
78405,5/29/2015,RCI,26164,-0.038925,,,,,,
78405,6/30/2015,RCI,26164,0.046556,,,,,,
78405,7/31/2015,RCI,26164,-0.012665,,,,,,
78405,8/31/2015,RCI,26164,-0.027366,,,,,,
78405,9/30/2015,RCI,26164,0.02116,,,,,,
78405,10/30/2015,RCI,26164,0.154292,,,,,,
78405,11/30/2015,RCI,26164,-0.032663,,,,,,
78405,12/31/2015,RCI,26164,-0.095731,,,,,,
78405,1/29/2016,RCI,26164,-0.007835,,,,,,
78405,2/29/2016,RCI,26164,0.080725,,,,,,
78405,3/31/2016,RCI,26164,0.092823,,,,,,
78405,4/29/2016,RCI,26164,-0.028486,,,,,,
78405,5/31/2016,RCI,26164,-0.018261,,,,,,
78405,6/30/2016,RCI,26164,0.068247,,,,,,
78405,7/29/2016,RCI,26164,0.093317,,,,,,
78405,8/31/2016,RCI,26164,-0.031243,,,,,,
78405,9/30/2016,RCI,26164,0.000052,,,,,,
78405,10/31/2016,RCI,26164,-0.051627,,,,,,
78405,11/30/2016,RCI,26164,-0.040517,,,,,,
78405,12/30/2016,RCI,26164,0.008739,,,,,,
78405,1/31/2017,RCI,26164,0.124935,,,,,,
78405,2/28/2017,RCI,26164,-0.031336,,,,,,
78405,3/31/2017,RCI,26164,0.060352,,,,,,
78405,4/28/2017,RCI,26164,0.037087,,,,,,
78405,5/31/2017,RCI,26164,0.017008,,,,,,
78405,6/30/2017,RCI,26164,0.019864,,,,,,
78405,7/31/2017,RCI,26164,0.101462,,,,,,
78405,8/31/2017,RCI,26164,0.003269,,,,,,
78405,9/29/2017,RCI,26164,-0.004517,,,,,,
78405,10/31/2017,RCI,26164,0.006985,,,,,,
78405,11/30/2017,RCI,26164,-0.000771,,,,,,
78405,12/29/2017,RCI,26164,-0.010718,,,,,,
78405,1/31/2018,RCI,26164,-0.041822,,,,,,
78405,2/28/2018,RCI,26164,-0.076025,,,,,,
78405,3/29/2018,RCI,26164,-0.000849,,,,,,
78405,4/30/2018,RCI,26164,0.056625,,,,,,
78405,5/31/2018,RCI,26164,-0.006143,,,,,,
78405,6/29/2018,RCI,26164,0.019401,,,,,,
78405,7/31/2018,RCI,26164,0.07185,,,,,,
78405,8/31/2018,RCI,26164,0.018479,,,,,,
78405,9/28/2018,RCI,26164,-0.000615,,,,,,
78405,10/31/2018,RCI,26164,0.001945,,,,,,
78405,11/30/2018,RCI,26164,0.035721,,,,,,
78405,12/31/2018,RCI,26164,-0.032426,,,,,,
78405,1/31/2019,RCI,26164,0.054819,,,,,,
78405,2/28/2019,RCI,26164,0.022748,,,,,,
78405,3/29/2019,RCI,26164,-0.020027,,,,,,
78405,4/30/2019,RCI,26164,-0.065032,,,,,,
78405,5/31/2019,RCI,26164,0.045111,,,,,,
78405,6/28/2019,RCI,26164,0.024782,,,,,,
78405,7/31/2019,RCI,26164,-0.030456,,,,,,
78405,8/30/2019,RCI,26164,-0.045674,,,,,,
78405,9/30/2019,RCI,26164,-0.008317,,,,,,
78405,10/31/2019,RCI,26164,-0.033655,,,,,,
78405,11/29/2019,RCI,26164,0.025908,,,,,,
78405,12/31/2019,RCI,26164,0.035963,,,,,,
78405,1/31/2020,RCI,26164,0.008053,,,,,,
78405,2/28/2020,RCI,26164,-0.083483,,,,,,
78405,3/31/2020,RCI,26164,-0.086909,,,,,,
78405,4/30/2020,RCI,26164,0.006983,,,,,,
78405,5/29/2020,RCI,26164,0.001913,,,,,,
78405,6/30/2020,RCI,26164,-0.031907,,,,,,
78405,7/31/2020,RCI,26164,0.016173,,,,,,
78405,8/31/2020,RCI,26164,0.019099,,,,,,
78405,9/30/2020,RCI,26164,-0.038158,,,,,,
78405,10/30/2020,RCI,26164,0.024212,,,,,,
78405,11/30/2020,RCI,26164,0.160305,,,,,,
78405,12/31/2020,RCI,26164,-0.002959,,,,,,
78405,1/29/2021,RCI,26164,-0.03241,,,,,,
78405,2/26/2021,RCI,26164,-0.040595,,,,,,
78405,3/31/2021,RCI,26164,0.075025,,,,,,
78405,4/30/2021,RCI,26164,0.067896,,,,,,
78405,5/28/2021,RCI,26164,0.049157,,,,,,
78405,6/30/2021,RCI,26164,0.036852,,,,,,
78405,7/30/2021,RCI,26164,-0.039706,,,,,,
78405,8/31/2021,RCI,26164,-0.00098,,,,,,
78405,9/30/2021,RCI,26164,-0.077341,,,,,,
78405,10/29/2021,RCI,26164,-0.001286,,,,,,
78405,11/30/2021,RCI,26164,-0.040575,,,,,,
78405,12/31/2021,RCI,26164,0.074636,,,,,,
78405,1/31/2022,RCI,26164,0.064875,,,,,,
78405,2/28/2022,RCI,26164,0.017744,,,,,,
78405,3/31/2022,RCI,26164,0.106922,,,,,,
78405,4/29/2022,RCI,26164,-0.040352,,,,,,
78405,5/31/2022,RCI,26164,-0.058575,,,,,,
78405,6/30/2022,RCI,26164,-0.057956,,,,,,
78405,7/29/2022,RCI,26164,-0.040501,,,,,,
78405,8/31/2022,RCI,26164,-0.063098,,,,,,
78405,9/30/2022,RCI,26164,-0.09615,,,,,,
78405,10/31/2022,RCI,26164,0.080436,,,,,,
78405,11/30/2022,RCI,26164,0.107829,,,,,,
78405,12/30/2022,RCI,26164,0.023329,,,,,,
78405,1/31/2023,RCI,26164,0.038642,,,,,,
78405,2/28/2023,RCI,26164,-0.017883,,,,,,
78405,3/31/2023,RCI,26164,-0.022122,,,,,,
78405,4/28/2023,RCI,26164,0.065358,,,,,,
78405,5/31/2023,RCI,26164,-0.102247,,,,,,
78405,6/30/2023,RCI,26164,0.037742,,,,,,
78405,7/31/2023,RCI,26164,-0.040754,,,,,,
78405,8/31/2023,RCI,26164,-0.070809,,,,,,
78405,9/29/2023,RCI,26164,-0.047288,,,,,,
78405,10/31/2023,RCI,26164,-0.034644,,,,,,
78405,11/30/2023,RCI,26164,0.162979,,,,,,
78405,12/29/2023,RCI,26164,0.094623,,,,,,
78045,12/31/2003,MGA,26268,0.03237,,,,,,
78045,1/30/2004,MGA,26268,0.014116,,,,,,
78045,2/27/2004,MGA,26268,-0.021927,,,,,,
78045,3/31/2004,MGA,26268,0.001763,,,,,,
78045,4/30/2004,MGA,26268,-0.003788,,,,,,
78045,5/28/2004,MGA,26268,0.021293,,,,,,
78045,6/30/2004,MGA,26268,0.06197,,,,,,
78045,7/30/2004,MGA,26268,-0.054831,,,,,,
78045,8/31/2004,MGA,26268,-0.069814,,,,,,
78045,9/30/2004,MGA,26268,-0.005638,,,,,,
78045,10/29/2004,MGA,26268,-0.015254,,,,,,
78045,11/30/2004,MGA,26268,0.089925,,,,,,
78045,12/31/2004,MGA,26268,0.04322,,,,,,
78045,1/31/2005,MGA,26268,-0.082496,,,,,,
78045,2/28/2005,MGA,26268,-0.023633,,,,,,
78045,3/31/2005,MGA,26268,-0.090196,,,,,,
78045,4/29/2005,MGA,26268,-0.086248,,,,,,
78045,5/31/2005,MGA,26268,0.118763,,,,,,
78045,6/30/2005,MGA,26268,0.03426,,,,,,
78045,7/29/2005,MGA,26268,0.096105,,,,,,
78045,8/31/2005,MGA,26268,-0.042283,,,,,,
78045,9/30/2005,MGA,26268,0.019058,,,,,,
78045,10/31/2005,MGA,26268,-0.068661,,,,,,
78045,11/30/2005,MGA,26268,-0.006311,,,,,,
78045,12/30/2005,MGA,26268,0.044702,,,,,,
78045,1/31/2006,MGA,26268,0.028063,,,,,,
78045,2/28/2006,MGA,26268,0.005676,,,,,,
78045,3/31/2006,MGA,26268,0.022172,,,,,,
78045,4/28/2006,MGA,26268,0.036464,,,,,,
78045,5/31/2006,MGA,26268,-0.006119,,,,,,
78045,6/30/2006,MGA,26268,-0.072432,,,,,,
78045,7/31/2006,MGA,26268,0.02112,,,,,,
78045,8/31/2006,MGA,26268,-0.015784,,,,,,
78045,9/29/2006,MGA,26268,0.01501,,,,,,
78045,10/31/2006,MGA,26268,0.024237,,,,,,
78045,11/30/2006,MGA,26268,0.03262,,,,,,
78045,12/29/2006,MGA,26268,0.048009,,,,,,
78045,1/31/2007,MGA,26268,-0.030168,,,,,,
78045,2/28/2007,MGA,26268,-0.058244,,,,,,
78045,3/30/2007,MGA,26268,0.023515,,,,,,
78045,4/30/2007,MGA,26268,0.053788,,,,,,
78045,5/31/2007,MGA,26268,0.129375,,,,,,
78045,6/29/2007,MGA,26268,0.020639,,,,,,
78045,7/31/2007,MGA,26268,-0.036048,,,,,,
78045,8/31/2007,MGA,26268,0.023943,,,,,,
78045,9/28/2007,MGA,26268,0.076691,,,,,,
78045,10/31/2007,MGA,26268,-0.016094,,,,,,
78045,11/30/2007,MGA,26268,-0.106902,,,,,,
78045,12/31/2007,MGA,26268,-0.045568,,,,,,
78045,1/31/2008,MGA,26268,-0.020266,,,,,,
78045,2/29/2008,MGA,26268,-0.070939,,,,,,
78045,3/31/2008,MGA,26268,-0.009562,,,,,,
78045,4/30/2008,MGA,26268,0.034373,,,,,,
78045,5/30/2008,MGA,26268,-0.035776,,,,,,
78045,6/30/2008,MGA,26268,-0.172626,,,,,,
78045,7/31/2008,MGA,26268,-0.002363,,,,,,
78045,8/29/2008,MGA,26268,-0.024873,,,,,,
78045,9/30/2008,MGA,26268,-0.106164,,,,,,
78045,10/31/2008,MGA,26268,-0.342254,,,,,,
78045,11/28/2008,MGA,26268,-0.159786,,,,,,
78045,12/31/2008,MGA,26268,0.064746,,,,,,
78045,1/30/2009,MGA,26268,-0.070164,,,,,,
78045,2/27/2009,MGA,26268,-0.077973,,,,,,
78045,3/31/2009,MGA,26268,0.049493,,,,,,
